mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17590732574462892,0.01846066221257663,0.01017303466796875,0.002271149707451219,5,sqrt,3,15,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 400}",0.9302282080059857,0.8757949869060979,0.9470632248410026,0.9451092117758784,0.9314339981006647,0.9259259259259258,0.025987471591574798,375
0.23563709259033203,0.016839672286944926,0.012331867218017578,0.003220402334976881,5,sqrt,3,15,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 500}",0.9309764309764309,0.8769173213617657,0.9476243920688365,0.9454890788224122,0.932383665716999,0.9266781777892887,0.025767282727044705,275
0.09812517166137695,0.004968328036712439,0.005207443237304687,0.00047152125269347365,5,sqrt,3,20,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 200}",0.9319117096894874,0.8784137673026562,0.9459408903853348,0.9439696106362773,0.9321937321937321,0.9264859420414975,0.02472701150445431,303
0.14782800674438476,0.008579573316327948,0.007494926452636719,0.001459146940412008,5,sqrt,3,20,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 300}",0.9320987654320987,0.8763561541339319,0.9470632248410026,0.945679012345679,0.9321937321937321,0.9266781777892887,0.025956471380724908,275
0.18674640655517577,0.015521854890562504,0.009937000274658204,0.0016474274257924513,5,sqrt,3,20,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 400}",0.9311634867190423,0.8774784885895996,0.9474373363262251,0.9458689458689458,0.9320037986704652,0.9267904112348557,0.02556659896125675,263
0.2371128559112549,0.01717778586965932,0.012298774719238282,0.0027783954272495664,5,sqrt,3,20,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 20, 'n_estimators': 500}",0.9313505424616535,0.8769173213617658,0.9468761690983912,0.9447293447293448,0.932383665716999,0.9264514086736308,0.025550235913535634,307
0.09779186248779297,0.01523782516020277,0.005817699432373047,0.0016106499229955392,5,sqrt,3,25,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 25, 'n_estimators': 200}",0.93228582117471,0.8795361017583239,0.9465020576131686,0.9433998100664767,0.9321937321937322,0.9267835045612822,0.024317837345768808,267
0.1358180046081543,0.014346441375565603,0.007568550109863281,0.0010088000141521122,5,sqrt,3,25,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 25, 'n_estimators': 300}",0.9319117096894874,0.8774784885895996,0.94668911335578,0.944349477682811,0.9302943969610636,0.9261446372557482,0.025188748953702024,369
0.1759103775024414,0.006921696709507937,0.011590099334716797,0.002113057199720574,5,sqrt,3,25,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 25, 'n_estimators': 400}",0.9309764309764309,0.8774784885895996,0.94668911335578,0.9447293447293447,0.931054131054131,0.9261855017410573,0.025232129860494903,367
0.22412714958190919,0.028349727503327486,0.011030149459838868,0.0009197796896797752,5,sqrt,3,25,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 25, 'n_estimators': 500}",0.9306023194912083,0.8774784885895996,0.9463150018705574,0.9451092117758784,0.932383665716999,0.9263777374888484,0.02527218807257839,329
0.09483776092529297,0.009975752297284238,0.005561065673828125,0.0009176004229365842,5,sqrt,4,10,200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9330340441451551,0.8750467639356528,0.9476243920688365,0.9451092117758784,0.931244064577398,0.9264116953005841,0.0264769299492842,317
0.15053696632385255,0.007381423732398809,0.00767827033996582,0.0014762906680092385,5,sqrt,4,10,300,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9324728769173213,0.8750467639356528,0.9476243920688365,0.9458689458689458,0.9318138651471986,0.926565368787591,0.026580905033221257,293
0.20556154251098632,0.014194132833380023,0.009402227401733399,0.0009839798293155948,5,sqrt,4,10,400,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",0.9315375982042647,0.8752338196782641,0.9474373363262252,0.9451092117758784,0.9316239316239316,0.9261883795217128,0.026321256028083464,365
0.2400371551513672,0.03300631778083928,0.013477468490600586,0.0036849304182242646,5,sqrt,4,10,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.9315375982042647,0.8750467639356527,0.9478114478114478,0.9452991452991453,0.9316239316239316,0.9262637773748885,0.02648159450865129,355
