mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03169803619384766,0.004088173506302567,0.0033338069915771484,0.0022770310857001133,0.7,0.01,6,3,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.8}",0.921623643845866,0.8747661803217357,0.9415450804339692,0.9367521367521368,0.932383665716999,0.9214141414141412,0.02423598743846379,1384
0.03768324851989746,0.0061059993909307044,0.002334308624267578,0.00024014323155201862,0.7,0.01,6,3,300,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 1.0}",0.9211560044893378,0.873924429479985,0.9438832772166105,0.9331433998100664,0.931718898385565,0.9207652018763129,0.024502486992591558,1439
0.053586816787719725,0.007371561174832488,0.003943967819213867,0.0023478609826139718,0.7,0.01,6,3,500,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",0.927235316124205,0.8752338196782641,0.9403292181069959,0.9396011396011396,0.933713200379867,0.9232225387780943,0.024453918157617625,1220
0.052214956283569335,0.009111330570524982,0.002135562896728516,0.0002532251978207896,0.7,0.01,6,3,500,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",0.9279835390946501,0.8752338196782641,0.9420127197904976,0.9396011396011396,0.933903133903134,0.923746870413537,0.024737074387087835,1196
0.04722638130187988,0.004300962157570279,0.0024990081787109376,0.000321584034887921,0.7,0.01,6,3,500,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 1.0}",0.9274223718668163,0.8761690983913206,0.943509165731388,0.9342830009496677,0.9329534662867995,0.9228674206451984,0.02391487533956142,1252
0.011212491989135742,0.0024168241023896793,0.0023725032806396484,0.001452102161760234,0.7,0.01,6,5,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.7}",0.9108679386457164,0.8610175832398055,0.9328469884025439,0.9331433998100664,0.9362773029439696,0.9148306426084204,0.028395258100444843,1657
0.012206554412841797,0.002511128682590406,0.0022446155548095704,0.0011550028409886973,0.7,0.01,6,5,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9137673026561915,0.8703703703703703,0.9348110736999624,0.935517568850902,0.9319088319088318,0.9172750294972516,0.024766115790613993,1622
0.015810155868530275,0.0020509777840161877,0.00348358154296875,0.0009964023464247857,0.7,0.01,6,5,100,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9132061354283576,0.8767302656191545,0.9354657687991021,0.9340930674264007,0.9353276353276353,0.91896457452013,0.022741182635712936,1548
0.02263960838317871,0.0048853169305877134,0.002653360366821289,0.0016023944023196924,0.7,0.01,6,5,200,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.7}",0.9173213617658061,0.8671904227459784,0.9374298540965207,0.9376068376068377,0.932573599240266,0.9184244150910817,0.02666649641668917,1575
0.02438974380493164,0.005110463596506639,0.001773691177368164,0.00012218505339476997,0.7,0.01,6,5,200,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9176954732510288,0.8719603441825664,0.9370557426112981,0.9388414055080722,0.9325735992402658,0.9196253129586462,0.024965615306243458,1517
0.023151350021362305,0.004574233154255254,0.0019200801849365234,0.0002148554157685135,0.7,0.01,6,5,200,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9174148896371119,0.8748597081930415,0.9420127197904975,0.9338081671415005,0.9346628679962014,0.9205516705516705,0.02421995891108973,1453
0.03254580497741699,0.005244150061405045,0.002224254608154297,0.0003302235342232924,0.7,0.01,6,5,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.7}",0.9224653946876169,0.8707444818555929,0.9364010475121586,0.9360873694207027,0.9318138651471984,0.9195024317246538,0.024893017461878827,1521
0.0292604923248291,0.007199856714068897,0.0024623870849609375,0.0005967028055757478,0.7,0.01,6,5,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",0.9244294799850354,0.873924429479985,0.9407033295922185,0.9369420702754035,0.9316239316239316,0.9215246481913149,0.024420209331473316,1368
0.03699169158935547,0.008134066512347816,0.0025870800018310547,0.0011496647716039096,0.7,0.01,6,5,300,1.0,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",0.9249906472128694,0.8745791245791246,0.9436962214739992,0.9338081671415005,0.9332383665716999,0.9220625053958387,0.024470895294213594,1319
